administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
5.0,4.894101477840304,0,0.0,55.0,6.461468176353717,0.005783244755727361,0.008959741371471801,0.0,Mar,Windows,Google Chrome,North America,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,20.0,5.771441123130016,0.022641730480824573,0.04879016416943204,0.0,Dec,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,10.0,4.962844630259907,0.03922071315328133,0.05638033343610769,0.0,May,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,7.087573705557973,0.01340968690991774,0.035367143837291344,0.0,Mar,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,8.0,6.0844994130751715,0.0,0.007968169649176881,4.28771595520264,Oct,Windows,Google Chrome,Africa,Google search,New_Visitor,True,True
0.0,3.7917368394784563,1,4.553876891600541,27.0,7.369600720526409,0.006180859075081099,0.018821754240587667,0.0,Mar,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,False,False
0.0,5.979729290805244,0,0.0,58.0,7.8804263442924,0.0,0.006975613736425138,0.0,Oct,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.060443010546419,0.0,0.03922071315328133,0.0,May,Windows,Microsoft Edge,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,3.332204510175204,0.0,0.06485097231961627,0.0,Nov,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,True
2.0,5.067645548813036,1,4.997212273764115,2.0,2.1972245773362196,0.0,0.04879016416943204,0.0,Mar,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,16.0,6.304448802421981,0.0,0.055434706888100524,0.0,Mar,MACOS,Safari,Africa,Affiliate marketing,Returning_Visitor,True,False
0.0,4.2801323269925415,6,4.214347354616797,34.0,7.122059881629142,0.0009995003330834232,0.01291622526654623,0.0,Nov,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
9.0,4.794412185350758,1,4.23410650459726,37.0,7.358193752733032,0.0,0.009950330853168092,1.252762968495368,Mar,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
0.0,0.0,0,3.5691576226137323,17.0,6.456769655572163,0.0,0.024692612590371414,0.0,May,iOS,Safari,Africa,Bing search,Returning_Visitor,False,False
6.0,4.104294893075269,1,3.8110970868381857,27.0,5.752572638825633,0.007372754329413157,0.010939940038334263,0.0,Sep,MACOS,Google Chrome,Western Europe,Instagram Page,New_Visitor,False,False
6.0,3.2188758248682006,1,2.5649493574615367,22.0,4.997212273764115,0.04583341634317215,0.051643233151838386,0.0,May,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
6.0,4.034240638152395,0,0.0,1.0,6.156978985585555,0.0,0.007968169649176881,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,3.5691576226137323,2.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
14.0,7.476648902389459,2,2.917770732084279,103.0,8.156797046675651,0.010742096531902029,0.010939940038334263,1.1939224684724346,Nov,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,True
1.0,0.0,4,3.6109179126442243,100.0,7.952615111651,0.007868958378695197,0.02273948696948934,1.7047480922384253,Nov,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,14.0,7.164720378771857,0.0,0.024692612590371414,0.0,May,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,5.58724865840025,0.04879016416943204,0.09531017980432493,0.0,Aug,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,True,False
0.0,0.0,1,2.6741486494265287,27.0,7.136483208590247,0.0,0.009950330853168092,0.0,Dec,MACOS,Safari,North America,Facebook ads,New_Visitor,False,False
6.0,4.820281565605037,0,0.0,16.0,7.842278779117352,0.0,0.017839918128331016,0.0,May,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,10.0,4.634728988229636,0.01656208829897823,0.03922071315328133,0.0,Mar,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,9.0,4.5217885770490405,0.11778303565638346,0.16211884947643512,0.0,Nov,Android,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
3.0,4.448973335356936,1,5.327876168789581,10.0,6.415096959171596,0.004987541511038968,0.018821754240587667,0.0,Mar,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
4.0,4.422848629154137,0,0.0,8.0,5.602118820879701,0.0,0.010939940038334263,0.0,Mar,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,12.0,5.575949103146316,0.012126179797840555,0.04401688541677426,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,5.147494476813453,0.0,0.04018178963283176,0.0,Jul,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5.0,4.230476736546681,0,0.0,3.0,5.459585514144159,0.0,0.014888612493750559,0.0,Nov,Windows,Microsoft Edge,Asia,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,17.0,7.879291485082271,0.02547279597303107,0.0695260626486103,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.356708826689592,0.03922071315328133,0.09531017980432493,0.0,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
5.0,6.219595639933231,1,3.1780538303479458,86.0,7.75190533307861,0.005087039048557209,0.005982071677547469,3.8543938925915096,May,Android,Google Chrome,Asia,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,2.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,5.484796933490655,0.0,0.024692612590371414,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,6.432940092739179,0.0,0.003992021269537457,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
2.0,2.8678989020441064,0,0.0,10.0,7.742402021815782,0.0,0.006975613736425138,3.6375861597263857,June,Windows,Google Chrome,North America,Google search,New_Visitor,False,True
6.0,6.330967899538387,3,5.0466457316192885,73.0,8.646816959209742,0.008067371077758793,0.016857117066422806,0.0,Nov,MACOS,Google Chrome,North America,Youtube channel,Returning_Visitor,True,False
0.0,0.0,0,0.0,11.0,5.429345628954441,0.009950330853168092,0.055434706888100524,0.0,May,Windows,Microsoft Edge,South America,Instagram ads,Returning_Visitor,False,False
1.0,2.3978952727983707,0,0.0,6.0,5.327876168789581,0.0,0.055434706888100524,0.0,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
8.0,4.457829598089382,2,3.7471483622379123,22.0,5.986452005284438,0.01705375456582762,0.03440142671733232,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
8.0,4.626687029450341,3,6.720702547812281,100.0,8.656607247198915,0.008265744417032593,0.023716526617316065,2.322387720290225,Aug,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
10.0,5.661512756648162,3,6.513043677659337,21.0,5.942799375126701,0.009653257028138346,0.001998002662673058,2.6026896854443837,Aug,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,3.5553480614894135,0.055813064819212686,0.11955923505763925,0.0,Nov,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.043425116919247,0.0,0.028587456851912472,0.0,Dec,Android,Google Chrome,Africa,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,7.0,4.68213122712422,0.0,0.051643233151838386,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,45.0,6.80903930604298,0.030626193541760747,0.05921185963184603,0.0,Jul,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,3.4965075614664802,0.0,0.03246719013750141,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,True,False
1.0,4.448973335356936,0,0.0,92.0,8.318010277546872,0.008860628432196467,0.013902905168991434,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,True,False
0.0,0.0,0,0.0,4.0,4.7535901911063645,0.0,0.06485097231961627,0.0,May,Windows,Mozilla Firefox,Western Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,1,2.6390573296152584,65.0,7.690286020676768,0.003394233068015617,0.02273948696948934,0.0,May,iOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,8.0,4.02535169073515,0.0,0.04879016416943204,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
2.0,5.128418329752639,1,0.1823215567939546,47.0,7.87359778968554,0.011335509663745679,0.025667746748577813,0.0,Nov,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2.0,3.919991175077323,0,0.0,34.0,6.858565034791365,0.0,0.011928570865273812,2.0541237336955462,Nov,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,False,True
12.0,5.933800123001724,0,0.0,27.0,6.492239835020471,0.0,0.008959741371471801,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
1.0,4.412798293340635,0,0.0,8.0,3.6635616461296463,0.023032699110572784,0.013902905168991434,0.0,Oct,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,5.043425116919247,0.02420468869681736,0.044973365642731196,0.0,May,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,43.0,6.415096959171596,0.0,0.02955880224154443,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,16.0,5.537334267018537,0.015971769509698665,0.045928931888399735,0.0,Dec,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
3.0,4.477336814478207,0,0.0,24.0,5.942799375126701,0.0,0.0009995003330834232,0.0,Nov,Android,Android,South America,Bing search,Returning_Visitor,True,False
2.0,4.700480365792417,0,0.0,10.0,5.332718793265369,0.0,0.02955880224154443,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,16.0,5.393627546352362,0.08213282953852225,0.0620353909194527,0.0,Dec,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
3.0,4.067315889834181,0,0.0,42.0,7.2640301428995295,0.0,0.006975613736425138,0.0,Mar,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,6.543911845564792,0.0,0.042101176018635326,0.0,Aug,Windows,Google Chrome,Northern Africa,Instagram Page,New_Visitor,False,False
4.0,4.3694478524670215,0,0.0,30.0,6.964135612418245,0.009455158770755197,0.016857117066422806,0.0,Nov,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,1,3.305053521109253,10.0,5.746203190540153,0.0,0.028587456851912472,0.0,Nov,Android,QQ,North America,Google search,Returning_Visitor,True,False
8.0,6.764173550504113,0,0.0,21.0,6.077642243349034,0.005882663158155512,0.018821754240587667,0.0,Dec,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,1,0.0,61.0,6.948897222313312,0.005982071677547469,0.02176149178151271,0.0,Dec,iOS,Safari,Asia,Instagram ads,Returning_Visitor,True,False
2.0,4.8283137373023015,0,0.0,17.0,6.2285110035911835,0.0,0.028587456851912472,0.0,May,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
12.0,7.3417020184530335,2,6.253828811575473,230.0,9.044757931186505,0.005186526687300154,0.015873349156290163,1.2237754316221157,Nov,Android,Google Chrome,Eastern Europe,Affiliate marketing,Returning_Visitor,False,False
14.0,6.407732208138437,1,3.044522437723423,39.0,7.3914152346753585,0.010841023177874769,0.03440142671733232,1.791759469228055,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,False,False
10.0,6.238446298691656,0,0.0,168.0,8.323608442343572,0.002696361547742533,0.011928570865273812,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,7.084583513605234,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,22.0,7.084583513605234,0.010742096531902029,0.028587456851912472,0.0,Mar,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,False,False
1.0,2.302585092994046,0,0.0,46.0,6.311734809152915,0.0046889894861314695,0.016857117066422806,0.0,May,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
1.0,3.091042453358316,1,4.07753744390572,1.0,7.915348169263078,0.006677654753240497,0.03440142671733232,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,5.860786223465865,0.0,0.031498667059371016,0.0,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,4.566429357671661,0,0.0,32.0,6.539585955617669,0.0055843782939006634,0.016857117066422806,0.0,Jul,Android,Google Chrome,Africa,Bing search,Returning_Visitor,True,False
2.0,3.4339872044851463,0,0.0,11.0,7.201170883281678,0.01143437762566317,0.04879016416943204,3.1179499062782403,May,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,False
2.0,2.6390573296152584,1,5.720311776607412,6.0,0.0,0.026641930946421092,0.03922071315328133,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
12.0,5.489350863944013,0,0.0,1.0,7.186901020411631,0.0,0.018821754240587667,0.0,Dec,iOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,4.564348191467836,0.0132123314721349,0.04018178963283176,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
7.0,4.448973335356936,0,0.0,1.0,9.007979359844501,0.0,0.010939940038334263,1.410986973710262,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
9.0,4.565073127700558,0,0.0,142.0,8.393216011596527,0.005783244755727361,0.02761516703297339,1.589235205116581,May,Windows,Mozilla Firefox,North America,Youtube ads,Returning_Visitor,False,True
12.0,7.214015228294085,6,5.937536205082426,71.0,7.708859601047175,0.014593002302900086,0.03825871211709027,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
1.0,1.3862943611198906,0,3.5691576226137323,69.0,7.815207062189088,0.0,0.01980262729617973,2.1400661634962708,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,6.4967749901858625,0.0,0.016857117066422806,0.0,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.430816798843313,0.04879016416943204,0.13976194237515863,0.0,Dec,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,2.995732273553991,0.04879016416943204,0.13976194237515863,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
6.0,5.441334873382962,6,6.110358077048392,130.0,8.881697406469304,0.007372754329413157,0.018821754240587667,1.5040773967762742,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
12.0,5.909237986333024,2,5.318119993844216,127.0,9.130105979265577,0.0,0.006975613736425138,1.5686159179138452,Nov,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,16.0,5.429345628954441,0.0132123314721349,0.03246719013750141,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,June,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,6.0014148779611505,0.0,0.09531017980432493,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
1.0,3.8600277103799905,0,0.0,109.0,8.285513309079741,0.002895803112025468,0.010939940038334263,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,5.94515879423147,0,0.0,19.0,6.511745329644728,0.0,0.006975613736425138,3.4011973816621555,Sep,Windows,Google Chrome,Western Europe,Instagram Page,Returning_Visitor,True,False
4.0,6.566672429803241,0,0.0,9.0,6.049733455231958,0.0,0.023716526617316065,0.0,Dec,Windows,Google Chrome,Northern Africa,Direct Traffic,Returning_Visitor,True,False
3.0,2.6878474937846906,0,0.0,82.0,8.007034012193408,0.002796087302001188,0.0009995003330834232,4.394449154672439,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
1.0,1.9459101490553132,0,0.0,24.0,7.627057417018934,0.0,0.008959741371471801,0.0,Dec,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,3.0,3.8918202981106265,0.06456977064930007,0.11064652008706365,0.0,Dec,Windows,Google Chrome,Africa,Google search,New_Visitor,True,False
2.0,3.3032169733019514,0,0.0,6.0,4.927253685157205,0.0,0.001998002662673058,0.0,Oct,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,4.762173934797756,0.062411260121397076,0.09531017980432493,0.0,Nov,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,False,False
1.0,3.6506582412937387,2,7.299459471840264,48.0,7.259819610363186,0.009752291442678302,0.023716526617316065,0.0,May,Android,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
3.0,4.330733340286331,0,0.0,26.0,6.697034247666484,0.0,0.001998002662673058,0.0,May,Windows,Mozilla Firefox,Africa,Bing search,New_Visitor,False,False
1.0,2.8903717578961645,0,0.0,28.0,6.436150368369428,0.0,0.02955880224154443,2.3702437414678603,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,2,3.1780538303479458,95.0,7.19668657083435,0.03787365242808149,0.060153922819747144,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,4.875197323201151,0.0,0.03922071315328133,0.0,Dec,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,2,2.3978952727983707,48.0,8.059592328887545,0.005087039048557209,0.008959741371471801,1.791759469228055,Mar,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,False,True
3.0,4.382026634673881,0,0.0,7.0,6.214608098422191,0.07232066157962608,0.06672363204290813,0.0,Nov,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,2.1972245773362196,0.0,0.09531017980432493,0.0,Mar,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,3.9512437185814275,0,0.0,4.0,4.219507705176107,0.0,0.02176149178151271,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,False
1.0,6.143112096717122,0,0.0,25.0,7.293697720601438,0.010049335853001438,0.028587456851912472,2.128231705849268,Nov,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,27.0,5.676753802268282,0.0,0.024692612590371414,0.0,Jul,iOS,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,31.0,6.376726947898627,0.0064789660977090735,0.026641930946421092,2.3978952727983707,May,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Nov,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
4.0,4.324132656254979,1,2.302585092994046,19.0,6.1092475827643655,0.030626193541760747,0.04783732941416006,2.8678989020441064,May,Android,Google Chrome,South America,Direct Traffic,Returning_Visitor,False,True
0.0,4.448973335356936,0,0.0,19.0,6.159095388491933,0.021565777914560585,0.045928931888399735,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,6.1675164908883415,0.024692612590371414,0.05638033343610769,0.0,May,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,25.0,6.5337888379333435,0.0,0.01291622526654623,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
4.0,4.448973335356936,0,0.0,10.0,5.147494476813453,0.0,0.016857117066422806,0.0,Dec,Windows,Mozilla Firefox,Asia,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
8.0,5.459585514144159,0,0.0,15.0,6.551080335043404,0.00727348396649847,0.013902905168991434,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,5.14166355650266,0.03275756423817229,0.07881118042428985,0.0,May,Windows,Internet Explorer,North America,Twitter,Returning_Visitor,False,False
2.0,5.6577385361547945,0,0.0,1.0,5.6131281063880705,0.01980262729617973,0.015873349156290163,0.0,Nov,Android,Google Chrome,Northern Africa,Instagram ads,New_Visitor,False,False
0.0,3.9982007016691985,0,0.0,6.0,5.6131281063880705,0.0,0.002995508979798371,0.0,Jul,Windows,Safari,North America,Instagram Page,New_Visitor,False,False
2.0,5.4510384535657,0,0.0,35.0,6.960347729101308,0.0,0.010939940038334263,0.0,Dec,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,6.525029657843462,0.01872361399810251,0.028587456851912472,0.0,Dec,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,37.0,6.720220155135295,0.018036362486098575,0.054488185284069776,0.0,May,Windows,Google Chrome,North America,Tik Tok page,Returning_Visitor,True,False
0.0,0.0,0,0.0,29.0,5.765191102784844,0.007571265496318126,0.024692612590371414,0.0,Dec,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,True,False
0.0,4.448973335356936,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,ChromeOS,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,5.41610040220442,0.0,0.06485097231961627,0.0,Mar,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
6.0,4.171819874338977,1,4.564348191467836,60.0,7.047517221357296,0.004788516731797094,0.016857117066422806,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,5.241747015059643,0.0,0.03922071315328133,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.0,3.6938669956249757,0,0.0,10.0,5.4116460518550396,0.0,0.0,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
3.0,4.0163830207523885,0,0.0,241.0,9.192583650386924,0.017741681476157126,0.03440142671733232,1.62924053973028,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
0.0,4.448973335356936,0,0.0,3.0,4.418840607796598,0.0,0.06485097231961627,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
7.0,5.838604700463646,2,3.7612001156935624,71.0,7.362010551259734,0.032273560550295635,0.04114194333117521,1.4586150226995167,Oct,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
14.0,5.850908539546495,1,4.1484117834397445,59.0,7.052721049232323,0.020978406385191814,0.02273948696948934,2.128231705849268,Mar,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,True,False
1.0,4.31748811353631,0,0.0,67.0,7.572502985020384,0.0040916179032535575,0.02761516703297339,1.1631508098056809,Nov,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,False,False
1.0,0.0,0,0.0,21.0,7.009408932708637,0.009455158770755197,0.017839918128331016,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
14.0,6.081269181444472,4,4.241326752570746,69.0,7.971776122880628,0.004191204618468052,0.023716526617316065,0.26236426446749106,Nov,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
6.0,5.170483995038151,1,4.060443010546419,37.0,7.769378609513984,0.0,0.007968169649176881,0.0,May,MACOS,Google Chrome,North America,Bing search,Returning_Visitor,False,False
5.0,5.525054453372377,0,0.0,47.0,6.695798917058491,0.0064789660977090735,0.008959741371471801,4.394449154672439,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,True
11.0,4.448973335356936,0,0.0,59.0,6.52649485957079,0.005087039048557209,0.006975613736425138,0.0,Aug,iOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,6.891625897052253,0.0132123314721349,0.016857117066422806,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.0,1.0986122886681098,0,0.0,26.0,7.207118856207756,0.0132123314721349,0.04401688541677426,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,3.5553480614894135,0.07964262765219667,0.10616019582839073,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,21.0,5.556828061699537,0.07008560756668776,0.07232066157962608,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,7.977968093128549,0.0,0.055434706888100524,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
